.thisTrialN,.stepSize,.intensity,.response,key_resp_2.rt,Face,participant,date,expName,psychopyVersion,frameRate,
0,4,0.5,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
1,4,0.4983225699347126,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
2,4,0.44550633527271866,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
3,4,0.39445686119571033,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
4,4,0.34814981683798774,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
5,4,0.3060421945095867,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
6,4,0.26814921323472907,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
7,4,0.2339410768867216,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
8,4,0.20260312889986082,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
9,4,0.172903911404083,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
10,4,0.14452210303640406,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
11,4,0.11724014663125376,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
12,4,0.09037944510090834,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
13,4,0.06467782174383485,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
14,4,0.039957066213195114,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
15,4,0.0157676385347143,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
16,4,0.06028005938201353,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
17,4,0.039316340412396344,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
18,4,0.07612495354253751,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
19,4,0.05661846257049091,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
20,4,0.03857690475452363,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
21,4,0.022024793022116962,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
22,4,0.006862453250310319,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
23,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
24,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
25,4,0.005265798995485682,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
26,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
27,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
28,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
29,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
30,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
31,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
32,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
33,4,0.010839959219676065,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
34,4,5.1523025749899976e-05,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
35,4,0.018333079712933187,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
36,4,0.007562809547349669,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
37,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
38,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
39,4,0.005270642246271939,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
40,4,0.02263132036625659,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
41,4,0.01279003919150723,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
42,4,0.0037065153700562292,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
43,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
44,4,0.010138964004001216,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
45,4,0.0016135280587687983,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
46,4,0.01590019291931949,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
47,4,0.032023082255442425,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
48,4,0.022767388476252925,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
49,4,0.014245371812622365,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
50,4,0.02824377597068478,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
51,4,0.01949753494039269,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
52,4,0.03414342637523665,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
53,4,0.02559523641071343,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
54,4,0.017394823447148433,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
55,4,0.00980115864361114,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
56,4,0.0029515229549383903,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
57,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
58,4,0.007722621867919055,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
59,4,0.0010955940406522924,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
60,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
61,4,0.005757794299684593,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
62,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
63,4,0.009774170467341803,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
64,4,0.020973577289167822,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
65,4,0.014364382033403456,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
66,4,0.00816168218443386,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
67,4,0.01881827876118275,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
68,4,0.012496820935746944,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
69,4,0.022905185584054744,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
70,4,0.016607243860276788,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
71,4,0.010477806407063028,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
72,4,0.004989666154897987,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
73,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
74,4,0.008625989852790117,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
75,4,0.0033292209418470664,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
76,4,0.011981894600597398,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
77,4,0.02136026635940802,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
78,4,0.01570326474742023,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
79,4,0.010102423081065182,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
80,4,0.005145015164168043,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
81,4,0.0001411578120212864,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
82,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
83,4,0.0035939325936953925,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
84,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
85,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
86,4,0.00230168006551823,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
87,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
88,4,0.005481082377212676,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
89,4,0.0008738107690000052,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
90,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
91,4,0.0040153782227449475,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
92,4,0.01123220272202008,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
93,4,0.006786888618226294,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
94,4,0.0024321807694595576,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
95,4,0.009403124550885322,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
96,4,0.005177610276951017,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
97,4,0.000913417422624685,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
98,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
99,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
100,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
101,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
102,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
103,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
104,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
105,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
106,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
107,4,0.004213596041512779,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
108,4,0.010394342523471323,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
109,4,0.00658783555521808,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
110,4,0.013327131955556348,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
111,4,0.00933985587667363,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
112,4,0.005662063036319609,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
113,4,0.012167426706355067,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
114,4,0.008367788117703945,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
115,4,0.004774002309189063,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
116,4,0.0012962699624169405,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
117,4,0.007110104293771846,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
118,4,0.0035832582544911284,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
119,4,0.00015912592664046876,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
120,4,0.0058987978411839115,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
121,4,0.011989722679573378,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
122,4,0.018154121317474292,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
123,4,0.014404754971182543,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
124,4,0.010774085617398288,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
125,4,0.007400002336707678,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
126,4,0.013323441661628355,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
127,4,0.009776274277348895,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
128,4,0.015743492408190674,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
129,4,0.022094121357667473,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
130,4,0.018376453740858778,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
131,4,0.01486408499254549,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
132,4,0.011468941367688501,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
133,4,0.008234748532323255,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
134,4,0.013832821443183041,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
135,4,0.019317642728531814,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
136,4,0.015944626657218075,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
137,4,0.012555817033048922,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
138,4,0.017963404836182584,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
139,4,0.014655608351267946,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
140,4,0.01145737470433894,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
141,4,0.008405878296628866,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
142,4,0.013679604094601727,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
143,4,0.01052622300115258,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
144,4,0.007625038920916483,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
145,4,0.012733337517570664,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
146,4,0.009662331798873325,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
147,4,0.01483935547733356,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
148,4,0.011814704310737056,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
149,4,0.008882400527767065,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
150,4,0.006142874272605958,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
151,4,0.010921760270508452,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
152,4,0.00812943929791865,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
153,4,0.0054381974501632735,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
154,4,0.010052707035199171,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
155,4,0.007401735275287646,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
156,4,0.01211919315096166,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
157,4,0.009295447818930436,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
158,4,0.006697704273276095,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
159,4,0.011262070285774084,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
160,4,0.008569062243088732,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
161,4,0.006015879508323718,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
162,4,0.010426933189031595,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
163,4,0.007866262562696957,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
164,4,0.012380349936243817,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
165,4,0.00965594405956105,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
166,4,0.00718560514847677,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
167,4,0.011556764097643724,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
168,4,0.008954777845338657,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
169,4,0.013417897007181212,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
170,4,0.010753448323098325,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
171,4,0.008275672726896777,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
172,4,0.012605639314016204,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
173,4,0.009972520359091075,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
174,4,0.007617310262896637,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
175,4,0.00526356587698823,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
176,4,0.009295220204898147,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
177,4,0.006978465310564896,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
178,4,0.004659003868843159,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
179,4,0.002417934373771413,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
180,4,0.00014428365588703418,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
181,4,0.003949942613014845,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
182,4,0.007591772107262806,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
183,4,0.005336687902333881,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
184,4,0.003068543707571869,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
185,4,0.0008668416736870577,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
186,4,0.004545142929599066,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
187,4,0.00239170103321773,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
188,4,0.00020701007365031554,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
189,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
190,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
191,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
192,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
193,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
194,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
195,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
196,4,0.00043825406896946806,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
197,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
198,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
199,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
200,4,0.003306436855706696,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
201,4,0.006651442137132424,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
202,4,0.010193925471560505,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
203,4,0.008131378745812046,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
204,4,0.011788470885332969,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
